pdw_id,time_slot,toa,centre_frequency,pulse_width,aoa,amplitude,emitter_id,band,active
57,1,1.960387853363129,4396.18052605242,2.604589360082588,47.13116699589061,46.83131525678578,1,6,1
58,1,1.1491701200766211,4267.456929398656,1.8884017495141192,50.678729932482895,37.73336623627481,1,6,1
59,1,1.3896859162563393,4317.548623278762,1.2194509572522845,46.07021354669678,40.97311287008567,1,6,1
60,1,1.4202137938510897,4120.563851215975,1.4922818873108457,49.15957003424547,46.685899107508426,1,6,1
61,1,1.3842855165378518,4339.899779200678,1.3015664813424703,50.25011148674739,50.33062096795083,1,6,1
62,1,1.4816740111680755,4166.926823222269,1.9456739325410086,51.35983631541948,49.755972634953196,1,6,1
63,1,1.7922161548291942,4265.837581615819,2.208877599022576,45.256440441749305,51.95833573837941,1,6,1
64,1,1.2143084094006895,4344.282294348153,2.823941484479914,47.175993803074995,52.684988373869274,1,6,1
65,1,1.1112919183007373,4359.24636408337,0.7281316908235047,43.0698993608669,47.7321873084072,1,6,1
66,1,1.9405250360727173,4395.627941225187,2.102941412059156,48.59383452724424,45.204278285685014,1,6,1
67,1,1.2632480196856197,2293.5967333534218,0.7566328334238833,74.78002367887811,58.62124814442679,2,2,1
68,1,1.5695332934724957,2233.536814042914,1.9111057938854317,74.18008393308145,55.65556114149077,2,2,1
69,1,1.492467086952412,2298.203225696944,3.014337836363275,75.47726580698338,47.67362240218423,2,2,1
70,1,1.1042006514343377,2326.4058299596154,1.6302424121340247,72.57264084619551,57.25505475986484,2,2,1
71,1,1.3402922479951087,2442.8094089229835,2.5588367970907613,74.67585809820432,50.546618941042475,2,2,1
72,1,1.3218623809960923,2084.2840379345,0.8990151058639175,76.49956061727573,49.76585567208636,2,2,1
73,1,1.3879870298663135,2361.167882999851,1.9930812761828298,71.9443749567742,54.80922476732477,2,2,1
74,1,1.4801947815595589,2190.15798516472,3.16390517129567,76.14198495641632,57.36728026756025,2,2,1
75,1,1.1337394341283598,2419.658300728339,2.2200994867762605,68.99119426983371,60.41701744606856,2,2,1
76,1,1.6786525105012309,2013.9544999700838,1.7266584969727157,69.99435114735269,48.99341114357544,2,2,1
77,1,1.460206158526609,2222.0800375008603,1.3152039568947274,75.31046960703193,55.10509671731422,2,2,1
78,1,1.126164874556266,2490.5647743933855,2.873840065630912,72.82055991590416,55.83754308686645,2,2,1
79,1,1.1221627505965275,2491.5666895495315,2.2973487874876497,101.3456035801467,63.040532341503415,3,2,1
80,1,1.8811520629407603,2022.0357595509631,1.150235756711097,100.55097146542136,60.78710438662783,3,2,1
81,1,1.2102760581243819,2448.7489019313484,2.2719264061842237,100.33540302021156,59.52983133068748,3,2,1
82,1,1.069591600333823,2301.2677859815003,2.6640008893204215,97.29453650639294,50.66553552060678,3,2,1
83,1,1.07494266254713,2395.6665051625714,3.005047661465157,101.49447520485462,64.35686998684317,3,2,1
84,1,1.8244610099091676,2027.43322898078,1.0448116989414495,104.3839647239235,60.36850663373644,3,2,1
85,1,1.8370858557714576,2083.123088341488,2.4834769482249364,98.77966536566586,58.567933247702285,3,2,1
86,1,1.7015085093900517,2482.419115890962,2.151167736138088,101.9820686706498,55.837824243369866,3,2,1
87,1,1.0606565295169603,2435.9265243015398,2.415861369771676,103.3207424789212,57.579997148765074,3,2,1
88,1,1.1961918997251062,2482.333154904229,1.7381137346379225,102.06972610173729,59.24302263625438,3,2,1
89,1,1.569516623960292,2078.243043257884,3.0542660246068567,100.14303462283905,54.092568732617075,3,2,1
90,1,1.6917849068055033,2322.2288471387296,3.0396049061779,101.95844278295617,59.47544987918662,3,2,1
91,1,1.1344488251498348,2072.9017911784185,1.250803973609395,130.69060039366596,62.61735586893061,4,2,1
92,1,1.6065480451551633,2315.160492830439,1.6118894207810397,125.91657798512648,59.64173002676412,4,2,1
93,1,1.5847739984726479,2161.4478010775433,0.597361552548882,127.2670210333781,73.74892464971806,4,2,1
94,1,1.2365691534760426,2285.069639631104,2.0275841311661864,126.98230440912418,64.86254464783961,4,2,1
95,1,1.6463357342601903,2161.0476494828367,2.6260669993620755,130.6596288318359,61.432247095430384,4,2,1
96,1,1.620971981703415,2182.558149873923,1.8843959604382474,131.58303626651542,66.36608071269283,4,2,1
97,1,1.904214909403384,2251.75833578862,1.9047428097995367,126.05129400818645,67.72120543583021,4,2,1
98,1,1.823887067851266,2247.164556914433,0.8128131557052247,129.66396309078357,70.34114801778364,4,2,1
99,1,1.0733452002306028,2143.8159350886895,1.4021511093541736,127.22831736113397,69.7421885018606,4,2,1
100,1,1.7329848640560823,2015.1064962830742,2.7333682462058535,124.26234792443199,71.45544891925564,4,2,1
101,1,1.1674683830982093,2298.806757445419,0.8231159008352147,120.58867790539587,63.82601796826946,4,2,1
102,1,1.9756458936802916,2381.6987674156194,1.3395960767860688,129.16270052375077,59.756166588022225,4,2,1
103,1,1.3923280273571037,3318.190099139701,0.5289646414343259,156.9770153042252,73.37858090494422,5,4,1
104,1,1.177201252087964,3088.2989240522425,2.7580215844856424,159.07234236905998,68.11940192139436,5,4,1
105,1,1.825506941646445,3487.3156855339157,0.8823088991356918,158.5095534801664,70.22985715243126,5,4,1
106,1,1.0968473123003377,3373.5798036326564,1.6712033737710013,158.91179505417477,70.55291809022332,5,4,1
107,1,1.1936895861416335,3447.038153123608,0.620552540230553,151.0856023195487,74.54988361060448,5,4,1
108,1,1.490589640705523,3291.839463739161,1.8318829347967998,153.03358556223958,65.25412739506359,5,4,1
109,1,1.8298448493720394,3316.592931031574,2.252702435362541,154.36655607762995,71.36326051447976,5,4,1
110,1,1.0757841424525894,3185.4384583073843,1.9567240752065325,156.6566649259637,73.5401517506244,5,4,1
111,2,2.757882485881004,1920.3755101704858,1.8629370038394448,19.232291954163557,38.98588967857049,0,1,1
112,2,2.8362633268803727,1672.8459450662976,1.8468057880350102,18.715572400574523,38.444810747076325,0,1,1
113,2,2.402610406433479,1951.9914335150113,2.203247048984805,18.086161806425718,45.60073825607985,0,1,1
114,2,2.2039388892761917,1520.014395790509,3.0041432379608723,21.371069802074498,42.751894349944415,0,1,1
115,2,2.5945381038954274,1511.5401968458195,1.2506596878221974,17.750763033780615,42.75937357134977,0,1,1
116,2,2.962533709640834,1808.2531314744933,1.7892658587948786,19.368706664242588,43.45381735135629,0,1,1
117,2,2.7118681088496173,4474.1942321978995,2.6114139609930787,44.31966744643285,50.85758593052263,1,6,1
118,2,2.723116962874036,4221.002930571246,1.9933802665104432,47.58862092077483,54.44446459399848,1,6,1
119,2,2.9651949581743597,4147.502470816146,2.481134443082374,42.870602129551834,42.875723172616674,1,6,1
120,2,2.7662494024280115,4245.014675039382,3.160958457636301,47.6041492995521,40.90015176143149,1,6,1
121,2,2.4151129621062974,4392.142160871027,0.7290120352419466,45.4310311589077,45.45353886759106,1,6,1
122,2,2.907713600531093,4406.130215858837,0.5998209634431704,42.78600670653798,50.15213775971301,1,6,1
123,2,2.1249109994699755,4334.847924275063,2.4257971300415853,48.11580536885766,44.77360438277051,1,6,1
124,2,2.729854209737449,4395.62185057961,0.6322020165228539,45.46505799651776,53.804715396084255,1,6,1
125,2,2.0243201199420726,3757.080601584313,2.3286759782838726,75.17784073349982,51.8661906113411,2,5,1
126,2,2.879809486128349,3833.060599486236,1.1416775810736128,67.96804917267627,60.443747980047576,2,5,1
127,2,2.8392108842982973,3652.6887271415503,2.093864677384502,73.22379005951014,52.855108200637325,2,5,1
128,2,2.8710952596849943,3598.7953420587137,0.7289912963365603,75.31126843821522,48.02237752072277,2,5,1
129,2,2.7951343417372305,3991.3917911123144,1.3001775539301454,73.15668709482874,53.43198714236991,2,5,1
130,2,2.5718770524381123,3990.828738035252,2.392378727325778,69.67332098623196,54.65756281190921,2,5,1
131,2,2.8986868098741327,2248.5076325270893,0.862790665945266,105.1697190277988,55.585037208871974,3,2,1
132,2,2.2138998761812303,2016.5516900039574,1.7238557745504413,101.44349028659235,64.8500753473264,3,2,1
133,2,2.423566500645066,2472.257288056775,2.530300428252272,98.74394226301872,58.63063624534447,3,2,1
134,2,2.8811169268220755,2121.7870045702393,1.3784253723950282,102.20516708881381,57.90912521532128,3,2,1
135,2,2.732625231441258,2293.9204803752627,2.264285864325637,99.21531293990878,54.73267915576703,3,2,1
136,2,2.3295926532819187,2083.2337170163764,2.8606487862851804,101.96275779849435,61.68075439489975,3,2,1
137,2,2.780295448135719,2387.3708689378454,1.6836428981773208,102.56271300312038,65.00690003426078,3,2,1
138,2,2.6676135778998633,2402.285006469055,2.9368957168919265,99.9114813176401,58.08358731635208,3,2,1
139,2,2.5596839043880695,2057.3167721402397,2.2628897417227956,99.93806568051727,61.256308895479194,3,2,1
140,2,2.4356535931530567,2025.347891686391,3.091391210288895,98.93323738270776,56.870334664154214,3,2,1
141,2,2.2562239470447407,2039.7167300164972,1.7288181745117583,100.49723836370292,64.45186356664105,3,2,1
142,2,2.389124202870331,1537.2957702000435,2.3851122591467666,125.72356279019638,68.23419583709689,4,1,1
143,2,2.3983607460909737,1709.6390624054675,0.5044839107219614,129.7541591202239,61.85968754383744,4,1,1
144,2,2.021183740011432,1753.9530002134316,1.821655417569462,124.09130513032828,68.74299614109864,4,1,1
145,2,2.769357892025521,1915.1425938080388,1.2029410672211753,130.82004714337324,56.877048618512305,4,1,1
146,2,2.4806688645290227,1838.6970451068655,1.1162827637512356,128.70646745729823,69.06926896184491,4,1,1
147,2,2.06662651825308,1731.01248893595,2.4212067123113004,128.1456858273386,68.19495527545651,4,1,1
148,2,2.1526771567729894,1952.7104256688506,0.5250014109170332,129.9444184727123,69.22803312777788,4,1,1
149,2,2.1262042888597152,1808.1522547280954,1.1524250535955316,130.96931273315485,61.91750792194665,4,1,1
150,2,2.835457919766188,1510.294834169347,2.80409754022439,132.4939863060858,68.0651902884058,4,1,1
151,2,2.7620198926098727,1922.0579062266434,1.1865114061362247,127.25183824028686,61.939728377084734,4,1,1
152,2,2.5992874761599887,1984.5703742709395,1.4761474123258382,125.69787400547717,69.42007729718911,4,1,1
153,2,2.787244981351831,3298.755216729519,1.084160377108584,156.5884278571532,74.96005694521735,5,4,1
154,2,2.0949840573571494,3022.4400287282538,1.4354923695993884,155.2090526935264,69.7752321646035,5,4,1
155,2,2.716175988016834,3350.7161580708566,2.494167043434933,158.39805150073903,73.0208536674235,5,4,1
156,2,2.5900773261073096,3068.996749405367,0.8880403859299422,152.26632157384503,73.58796521799536,5,4,1
157,2,2.5070009935187616,3488.018846349496,0.5108205327800166,154.80067609035797,79.19024466657856,5,4,1
158,3,3.1418335764977727,1942.2942646809813,2.877026810344769,19.49271503801113,37.670291210446855,0,1,1
159,3,3.2822597038408414,1532.4515330440504,2.105332544005334,21.27805453636884,43.56505863973294,0,1,1
160,3,3.8227953697688974,1516.7897032545523,2.1084271916514643,22.648059347240803,46.103347371540956,0,1,1
161,3,3.263517926299355,1803.6127444859426,1.994560268241951,20.861512261875895,43.51712013746065,0,1,1
162,3,3.7167388493268163,1782.3978929345833,2.5477400403988364,16.889485302847827,40.72357361195641,0,1,1
163,3,3.5139997298101098,1514.0354209235472,2.6492771020380217,20.632212037424747,39.984169034357556,0,1,1
164,3,3.11030908456582,1938.5937080908923,1.5665195481095024,20.61026097244588,43.092816091408494,0,1,1
165,3,3.943087644359391,1594.3658127217661,1.038763380828624,17.09480121816428,33.53338220411788,0,1,1
166,3,3.724155108380317,1933.129015164428,1.523442276600724,19.705972861437196,46.85675931571401,0,1,1
167,3,3.7218905375866838,4386.9527029326255,2.0388213103321213,44.18054808777072,46.48077395284042,1,6,1
168,3,3.850949637748187,4394.279158936073,0.7696286883339696,50.56871320921126,55.34954670195008,1,6,1
169,3,3.042214490798669,4481.944722714324,1.518290636960338,51.3842275667527,47.62680540138604,1,6,1
170,3,3.398844692624079,4162.460124482239,2.1436010480252663,49.12821393711197,45.17094188019414,1,6,1
171,3,3.597703765633,4460.724582870183,1.7626286928918105,49.27150339973028,48.124342351084614,1,6,1
172,3,3.398342703289394,4071.4566074246904,0.9397530514972983,48.062414743590374,40.25213226917834,1,6,1
173,3,3.9367024561815755,4125.900824753566,0.7670961637830203,46.85397189035329,48.33592401325782,1,6,1
174,3,3.286988822596628,4105.810641196412,1.0015685641519354,45.9826406280686,45.660503460267996,1,6,1
175,3,3.269062246260353,4029.8637886228826,1.800026618880958,48.81070669364057,48.2520094733388,1,6,1
176,3,3.1262643910684313,2630.1791646260003,1.2958896638512654,73.74144971606341,53.88807017387913,2,3,1
177,3,3.885576179423781,2984.531206393365,3.152390044382238,71.070071017748,49.62670456845047,2,3,1
178,3,3.152281794490693,2655.3617988144,1.992825285974046,67.74575038960086,47.1840285495585,2,3,1
179,3,3.6120859319142165,2770.504370714267,0.9463405730916861,74.0964528074523,52.75301467671021,2,3,1
180,3,3.8378558314830067,2790.7662842696295,2.48484945430301,75.19718884630116,47.85743172029552,2,3,1
181,3,3.4086607658494725,2875.847246324113,2.585353066721334,77.97069026787315,51.51117021882113,2,3,1
182,3,3.135829123945939,2941.7230878930372,0.7710682432544851,74.17479895248707,49.69501919872493,2,3,1
183,3,3.192312389452244,2708.166878754025,1.714620109849141,72.44458074936435,57.9496205801856,2,3,1
184,3,3.8372812634261155,2931.294367690097,1.4161697934887147,75.32353351781431,59.4537148483428,2,3,1
185,3,3.2550046414881395,2586.046966420331,3.03805132918029,74.29806465281848,51.71420312321305,2,3,1
186,3,3.51695506043622,2245.454231107746,1.9303132986927447,102.03448079297553,59.070922680303056,3,2,1
187,3,3.146484639576385,2068.8213047883714,3.071074232783345,103.91326883886794,66.58957599041332,3,2,1
188,3,3.1770338026017058,2276.3376111873276,1.0608365840491558,100.78030814396095,63.76115785953436,3,2,1
189,3,3.134195178310603,2451.754629292531,1.3681390770022959,102.22691677248454,64.80122503303728,3,2,1
190,3,3.404433195435467,2265.432868211497,1.0055451504614221,93.67351406036806,61.531542945540195,3,2,1
191,3,3.731950047422255,2234.879499754753,0.9127682297411072,102.19382334316698,55.35028487944028,3,2,1
192,3,3.0681024221090563,2173.723379576344,2.6450339823388878,106.60730078100747,59.992320587294614,3,2,1
193,3,3.7818899685078824,2110.5860317629827,2.9942149534515865,98.494140048273,59.56109019322284,3,2,1
194,3,3.289660530525589,1038.0385435654352,1.7373075121485877,128.08652968546315,64.86881700340972,4,0,1
195,3,3.6269915005090017,1198.1768575199928,2.989001615418487,125.50071942832655,61.83364946951491,4,0,1
196,3,3.4626554529487112,1327.4164297465709,2.119177463133174,129.10953177345777,67.85347922413075,4,0,1
197,3,3.3490050970447576,1093.781982604648,2.330853964375536,128.93596612926567,68.52792593504559,4,0,1
198,3,3.4516473808857735,1439.964041808666,2.523970271091742,129.5107809945137,64.78952096211822,4,0,1
199,3,3.6535958900491052,1154.4004560707572,3.0583461190981795,132.4859251365009,71.25923148602362,4,0,1
200,3,3.4070145959543185,1279.9203621504917,2.443412844558175,128.30294487324866,66.52305675164618,4,0,1
201,3,3.4225289484106978,1321.1827503013694,1.424378569910146,126.96381733541035,68.53564151093497,4,0,1
202,3,3.1407747375797936,3052.394260664559,2.302222792496247,154.06289634275598,75.02499265451922,5,4,1
203,3,3.038975787528984,3166.0486718531415,1.0340865875998317,153.74813814060772,65.37961862725926,5,4,1
204,3,3.2568131621371013,3331.2389928824255,0.849279569337341,154.3153737361344,70.65267212943763,5,4,1
205,3,3.29217993593526,3334.5724889170506,2.957882657500182,156.02457114332174,74.46453867200896,5,4,1
206,3,3.6933354571936947,3469.214474747014,2.1471633037953692,155.09014981699448,71.98146811110261,5,4,1
207,3,3.3276715152108958,3480.4461410947865,1.5791255649418197,153.74909730650776,73.94064445018296,5,4,1
208,3,3.404058988289365,3431.5520848480955,2.147614099969764,153.60557163502645,75.22271455697,5,4,1
209,3,3.8398250011013397,3163.9523861303023,1.970280685511617,156.74641586342875,72.40770354949063,5,4,1
210,3,3.3407468162804053,3126.19522037069,2.9642139551899476,156.3564861582299,68.17749933039441,5,4,1
211,3,3.9590762535339787,3368.5758984773693,2.5646015171173993,155.27411938643502,81.78052058023567,5,4,1
212,3,3.4581941067337008,3124.2695176561174,2.2410118247700845,156.0279297950399,72.47339165355282,5,4,1
213,3,3.5825229191322125,3206.4314759009208,1.0909128437455071,153.8588221394382,76.52893828871699,5,4,1
214,4,4.0272067514879994,1670.686904768217,2.653279256338032,23.612814892316333,41.69057528071659,0,1,1
215,4,4.763362465135729,1564.0008169777639,1.553168993422629,16.01801435069618,38.34848805312469,0,1,1
216,4,4.167805039274521,1712.6353609526482,2.173105020118626,18.533537287322748,47.74120062658176,0,1,1
217,4,4.086855011127739,1574.7907983963862,2.6349925295191836,20.1547912091999,42.44158290244887,0,1,1
218,4,4.656915126939923,1562.1328843522479,2.7478290692948195,21.633112208203066,40.89319963965715,0,1,1
219,4,4.550097531416957,1750.3708161548548,2.352639872160906,20.450909857565996,39.37578025343613,0,1,1
220,4,4.97944503285522,1757.9663508756503,0.7570375347943328,21.236391638307133,45.89465404537636,0,1,1
221,4,4.3255933321238595,1731.2251007453858,1.646897697001731,21.495867617687207,44.07864229338601,0,1,1
222,4,4.359204187265729,1889.1325153216471,2.7467242032613624,18.013501362187363,47.21426027123235,0,1,1
223,4,4.328683854951263,4370.429257358855,2.663751471375352,44.11937789680808,47.03825121171863,1,6,1
224,4,4.158152348235416,4433.469289354936,0.7594571290240795,46.096823937491386,49.408137887211694,1,6,1
225,4,4.0848177409799185,4033.558637077653,0.5014006092474049,45.12546665428871,47.05668255130059,1,6,1
226,4,4.053444816268719,4323.692681529474,2.722443757023704,46.7538849942303,47.02441555929065,1,6,1
227,4,4.846368934675715,4406.392311215845,1.9551427689133047,45.28536830955839,53.52683037351119,1,6,1
228,4,4.728285653862118,4632.606748312798,2.5312880689705928,73.77800888071874,54.01518500648584,2,7,1
229,4,4.4660924523430365,4686.06570066736,1.0918108844923073,72.64207292235972,54.05811152775028,2,7,1
230,4,4.134153934112602,4549.615457453698,0.9759866855597514,76.54760923310441,58.12078161261093,2,7,1
231,4,4.402566358535244,4987.3480133624735,0.8704703960346535,72.59629243304279,56.79126735600002,2,7,1
232,4,4.397201449629191,4931.540752342175,3.134108243736679,67.87281967864979,48.32926331936172,2,7,1
233,4,4.231966004360577,4825.539757482011,1.2805256704231176,70.23168588056738,50.059367870756695,2,7,1
234,4,4.548872417750787,4909.016711621973,2.41843848370523,72.97062645578838,52.5456668387728,2,7,1
235,4,4.597496114357775,2243.3169646011816,1.2024985694260768,98.50537004188993,59.66059787335196,3,2,1
236,4,4.813547025271613,2279.6319648587814,1.5404975983141782,101.91552399445985,61.66988783496806,3,2,1
237,4,4.322159633821806,2281.022046330856,2.326961432776022,102.58214478651827,59.95744529352723,3,2,1
238,4,4.223786053287113,2440.94356489589,2.24498506071711,102.5324134511865,59.43604841022233,3,2,1
239,4,4.471157702675846,2238.428410232472,3.025963248375169,102.87530453034236,67.73517394075274,3,2,1
240,4,4.582340472148534,2102.61547063769,2.3347229248641863,104.71229696683463,55.76687579664945,3,2,1
241,4,4.218705753255206,2212.603272587678,0.9755734077673157,100.74400823347226,57.39774551837763,3,2,1
242,4,4.073059593121179,2180.9668977749943,1.2149793787682652,130.21689763601185,64.0436901275243,4,2,1
243,4,4.872830834940327,2457.9586445250648,0.7695438543773335,124.55497680788034,58.75752528007842,4,2,1
244,4,4.614786486057899,2067.0329786774573,2.8014322584117193,127.88890958073911,71.1622550492847,4,2,1
245,4,4.52501810581058,2490.3917703752704,0.6192727779492354,129.30987738548168,68.91485693629738,4,2,1
246,4,4.930699678764135,2287.200703912835,2.6767156067007583,126.62611844717479,61.50892627091602,4,2,1
247,4,4.498693965001262,2246.9372849149927,3.1213887670734923,128.21626385480366,67.30803947515726,4,2,1
248,4,4.581362594692739,2069.977463505129,1.3669311913120081,129.54547678666324,72.20752048048996,4,2,1
249,4,4.8514988220777795,3293.2362844056984,1.4684165371253604,153.67255873861072,76.17949124981772,5,4,1
250,4,4.627823214858921,3456.556385480673,3.018504973073853,154.57108872445912,65.76246705877756,5,4,1
251,4,4.453004640177845,3282.8801675273903,1.7469083609143203,155.75492685629817,69.0984339119681,5,4,1
252,4,4.327886924826313,3175.333709989114,1.5222005264112735,159.34912010482753,70.07107008518831,5,4,1
253,4,4.714189250059571,3196.3228083766867,1.0792552259123878,153.88210585667514,71.80176464979367,5,4,1
254,4,4.267125467851557,3408.1663028510925,3.004263120987634,156.6256225139459,74.37421877962227,5,4,1
255,4,4.070472950710133,3465.631627254603,1.5597087825153484,155.93263079608545,69.50559724296716,5,4,1
256,5,5.057000319350498,1837.3227019442422,2.0192036373462194,19.454927179738945,46.774474287425505,0,1,1
257,5,5.838059523586415,1748.2660615006253,1.7575450889645885,20.15117112029342,43.00178520104304,0,1,1
258,5,5.3374874240762615,1933.321591974749,1.5072635864067432,22.060499049489657,42.67882618057125,0,1,1
259,5,5.174164780081522,1883.0554252365628,1.8407942928849603,20.6441010523029,45.38193243392742,0,1,1
260,5,5.945036715733267,1922.1307869039633,1.0065450904655906,17.58662201297809,42.2139265072876,0,1,1
261,5,5.37948537899098,1556.935384312823,2.689599836047789,21.884637674834206,40.99558964785235,0,1,1
262,5,5.962858524465131,1801.890332359131,1.6474443412984738,13.05501429817857,40.60990635122592,0,1,1
263,5,5.133663119851522,1892.6592702741048,2.7618355171050113,21.009885051839028,44.26184167667637,0,1,1
264,5,5.85936088608142,1519.6016520755304,1.905235098171515,16.28736130218141,46.761654253174974,0,1,1
265,5,5.176856032143476,1831.4720785448544,1.5171818212621664,16.092789136650374,42.91508011571575,0,1,1
266,5,5.463258109297129,1760.769432687468,1.0786812877084637,19.690476764175852,44.968115611917966,0,1,1
267,5,5.350375434940814,1554.856112263606,3.0577634484699323,20.675238585493215,43.64788632850701,0,1,1
